,number_of_rooms,floor,area,latitude,longitude,price
4700,3,3,70.0,38.53258295,68.73744528032304,390000
4701,2,5,54.0,38.5507163,68.8305472,351000
4702,1,16,53.0,38.5853222,68.71890381645422,160000
4703,2,12,61.0,38.5871679,68.7869964,420000
4704,3,4,47.0,38.5507163,68.8305472,330000
4705,2,9,72.0,38.5666857,68.80115682489688,290000
4706,4,3,58.0,38.5871679,68.7869964,650000
4707,1,17,54.0,38.5832623,68.7107404123386,150000
4708,3,11,109.0,,,550000
4709,3,3,110.0,38.5834656,68.7891768,1250000
4710,2,5,80.0,,,460000
4711,2,4,63.0,38.5871679,68.7869964,640000
4712,2,3,42.0,38.5305762,68.7763022,295000
4713,3,7,103.0,38.5305762,68.7763022,450000
4714,2,2,50.0,,,160000
4715,3,13,50.0,,,950000
4716,4,1,75.0,38.526386099999996,68.88872453218227,240000
4717,4,1,83.0,38.52225355,68.74991793788521,786600
4718,1,4,26.0,38.5507163,68.8305472,240000
4719,3,4,66.0,,,490000
4720,1,3,38.0,,,305000
4721,1,1,43.0,38.5305762,68.7763022,260000
4722,3,1,53.0,38.5112209,68.73803768568288,450000
4723,2,4,52.0,38.5559114,68.9263172,145000
4724,1,1,27.0,38.5615057,68.739065,151000
4725,1,5,40.0,38.50599805,68.75511569013814,165000
4726,4,5,110.0,38.5425835,68.81521423589763,638000
4727,5,4,116.0,38.5305762,68.7763022,870000
4728,1,5,36.0,38.5507163,68.8305472,270000
4729,2,15,60.0,38.54670385,68.74736905,429000
4730,2,12,60.0,38.5853222,68.71890381645422,380000
4731,2,4,100.0,38.5507163,68.8305472,780000
4732,2,7,50.0,38.584950250000006,68.76348722496377,399995
4733,2,5,50.0,,,350000
4734,2,2,56.0,,,431500
4735,3,4,65.0,,,524400
4736,3,8,106.0,38.5615057,68.739065,1140000
4737,2,5,105.0,38.4881522,68.7153354,1000000
4738,2,5,50.0,,,1000000
4739,3,2,50.0,38.5871679,68.7869964,310000
4740,3,1,25.0,,,380000
4741,4,2,100.0,38.5615057,68.739065,650000
4742,3,8,80.0,38.55014405,68.76102166353772,570000
4743,2,12,81.0,38.584950250000006,68.76348722496377,900000
4744,2,1,45.0,38.5776615,68.7225776,433000
4745,4,2,73.0,38.5849938,68.7245146,625000
4746,2,2,50.0,38.5305762,68.7763022,450000
4747,2,5,69.0,38.5615057,68.739065,385000
4748,2,6,82.0,38.5507163,68.8305472,645000
4749,1,11,50.0,,,220000
4750,2,9,93.0,38.5507163,68.8305472,960000
4751,3,8,64.0,38.5621345,68.75583104243432,620000
4752,1,16,44.0,38.5853222,68.71890381645422,120000
4753,1,2,37.0,38.53258295,68.73744528032304,245000
4754,3,1,70.0,38.5208346,68.74790775,500000
4755,3,10,105.0,38.5871679,68.7869964,1072550
4756,3,9,96.0,38.57144665,68.75630004640139,750000
4757,2,5,64.0,38.5215622,68.74921245,250000
4758,3,4,70.0,38.5499408,68.80967076108868,470000
4759,1,4,60.0,,,410000
4760,4,15,92.0,,,460000
4761,3,6,138.0,,,1039490
4762,5,17,208.0,,,1435200
4763,2,3,42.0,38.5834656,68.7891768,290000
4764,1,5,50.0,38.52399065,68.74912565571961,455000
4765,3,2,78.0,38.52225355,68.74991793788521,751080
4766,2,6,63.0,38.6134776,68.7843731,580000
4767,2,10,90.0,38.5507163,68.8305472,529000
4768,6,7,239.0,,,1759040
4769,2,3,74.0,38.5507163,68.8305472,480000
4770,3,14,112.0,38.571596549999995,68.76501266615352,720000
4771,4,1,65.0,,,600000
4772,3,8,140.0,,,1038450
4773,2,10,58.0,38.4881522,68.7153354,283257
4774,3,4,60.0,38.5615057,68.739065,570000
4775,3,14,112.0,38.5853222,68.71890381645422,750000
4776,1,6,41.0,38.5853222,68.71890381645422,220000
4777,1,10,53.0,,,350000
4778,3,9,75.0,38.5615057,68.739065,578000
4779,2,4,48.0,38.52399065,68.74912565571961,425000
4780,4,7,104.0,,,765440
4781,2,2,78.0,,,510000
4782,4,3,134.0,38.5425835,68.81521423589763,2000000
4783,2,8,67.0,38.5234594,68.74951586109968,595000
4784,4,8,70.0,38.5615057,68.739065,701840
4785,4,4,106.0,,,835070
4786,1,3,30.0,38.5305762,68.7763022,230000
4787,6,9,176.0,,,1214400
4788,2,8,110.0,,,796950
4789,2,4,78.0,38.52225355,68.74991793788521,761000
4790,1,3,30.0,38.5456775,68.7773484,240000
4791,6,17,223.0,,,1538700
4792,3,2,50.0,,,670000
4793,2,4,62.0,38.5823233,68.74831405,460000
4794,1,10,59.0,,,400310
4795,2,8,75.0,,,570000
4796,5,5,122.0,,,940010
4797,2,3,54.0,38.5615057,68.739065,513000
4798,6,17,214.0,,,1476600
4799,6,12,164.0,,,1065670
4800,2,3,48.0,38.5305762,68.7763022,245000
4801,1,5,56.0,,,434060
4802,6,17,134.0,,,755090
4803,1,4,54.0,38.5871679,68.7869964,470000
4804,2,17,74.0,,,416990
4805,3,5,98.0,38.5615057,68.739065,678000
4806,2,16,88.0,,,524210
4807,4,7,50.0,,,889000
4808,2,13,65.0,,,300000
4809,2,1,49.0,38.5305762,68.7763022,400000
4810,2,15,65.0,38.5575994,68.76368975457416,340000
4811,2,13,70.0,,,450800
4812,5,12,144.0,,,935706
4813,1,1,52.0,,,380000
4814,4,5,102.0,,,785910
4815,2,14,72.0,38.5834656,68.7891768,550000
4816,2,12,76.0,38.562076,68.7984058,866000
4817,1,5,65.0,38.5737759,68.8016005,699000
4818,6,18,160.0,,,1104000
4819,2,2,50.0,,,385000
4820,6,5,172.0,,,1186800
4821,3,3,120.0,,,966000
4822,4,16,155.0,,,1069500
4823,1,10,41.0,38.5615057,68.739065,191634
4824,2,6,61.0,38.5296206,68.74739629999999,465000
4825,3,14,149.0,38.5688829,68.7908893,1028100
4826,2,1,37.0,38.5305762,68.7763022,372000
4827,4,2,74.0,,,743000
4828,3,2,57.0,,,531000
4829,2,6,68.0,38.5112209,68.73803768568288,440000
4830,4,4,102.0,,,400000
4831,1,7,43.0,,,350000
4832,2,5,67.0,38.5507163,68.8305472,475000
4833,3,11,72.0,38.5739136,68.7854047,600000
4834,1,6,32.0,38.5615057,68.739065,145000
4835,4,1,90.0,,,300000
4836,3,12,120.0,38.584950250000006,68.76348722496377,855000
4837,2,9,56.0,38.5707484,68.7886955,736000
4838,3,1,70.0,38.58569185,68.72512473468157,450000
4839,1,4,66.0,38.4881522,68.7153354,449000
4840,3,13,90.0,38.4881522,68.7153354,1000000
4841,2,6,84.0,38.5853222,68.71890381645422,450000
4842,2,7,50.0,,,379900
4843,3,16,100.0,38.5507163,68.8305472,540000
4844,2,10,60.0,38.584950250000006,68.76348722496377,470000
4845,2,0,65.0,38.5507163,68.8305472,250000
4846,2,13,65.0,38.5853222,68.71890381645422,440000
4847,2,7,80.0,,,850000
4848,2,0,50.0,,,350000
4849,1,5,40.0,38.5615057,68.739065,218000
4850,3,3,108.0,38.5859732,68.79927069760828,8814000
4851,2,4,123.0,38.5706843,68.7897228,971208
4852,2,9,90.0,,,659880
4853,2,18,68.0,38.563966,68.7969471,750000
4854,3,13,50.0,,,954600
4855,3,5,130.0,38.5859732,68.79927069760828,8814000
4856,3,4,100.0,,,1465100
4857,2,6,68.0,,,619850
4858,3,6,140.0,38.566674,68.78088647724358,1521470
4859,2,7,92.0,,,587710
4860,3,10,50.0,,,492480
4861,3,5,147.0,38.533662,68.6677214,2260000
4862,2,11,112.0,,,1582000
4863,1,6,60.0,38.5776615,68.7225776,362520
4864,4,3,94.0,38.5507163,68.8305472,460000
4865,3,4,107.0,38.5507163,68.8305472,672000
4866,2,2,55.0,38.5615057,68.739065,425000
4867,2,6,63.0,38.54383815,68.7246305,230000
4868,4,6,100.0,38.5615057,68.739065,830000
4869,4,4,100.0,,,876260
4870,2,12,57.0,38.5871679,68.7869964,290000
4871,2,2,62.0,,,442000
4872,2,5,50.0,38.5365701,68.74046977586042,451920
4873,2,6,53.0,38.5853222,68.71890381645422,185000
4874,3,2,107.0,38.5305762,68.7763022,295000
4875,1,12,35.0,,,145000
4876,3,3,114.0,38.5834656,68.7891768,670000
4877,4,2,100.0,,,270000
4878,2,9,50.0,38.5858337,68.793715,570000
4879,1,1,49.0,38.5629855,68.7438661,350000
4880,1,4,51.0,38.52874565,68.7448214,350000
4881,2,11,68.0,,,461380
4882,1,17,41.0,38.5853222,68.71890381645422,130000
4883,2,11,79.0,,,490000
4884,2,12,50.0,,,837500
4885,2,15,83.0,,,572700
4886,4,7,124.0,,,912640
4887,2,8,77.0,38.5859732,68.79927069760828,339000
4888,4,2,70.0,38.5215622,68.74921245,650000
4889,2,3,71.0,38.5871679,68.7869964,830000
4890,1,3,29.0,38.5305762,68.7763022,280000
4891,3,6,75.0,38.5305762,68.7763022,560000
4892,1,3,55.0,,,442750
4893,2,13,97.0,,,624680
4894,6,4,185.0,,,1489250
4895,2,5,114.0,38.554049899999995,68.78854784999999,490000
4896,2,9,71.0,38.554049899999995,68.78854784999999,350000
4897,2,5,77.0,,,441180
4898,3,7,80.0,38.5902908,68.73696025314088,540000
4899,2,6,102.0,,,450000
4900,2,12,76.0,38.5635832,68.7537962,343000
4901,2,7,65.0,,,272000
4902,2,4,37.0,38.5507163,68.8305472,398000
4903,6,17,162.0,,,1117800
4904,3,13,101.0,,,678720
4905,2,6,80.0,38.5208346,68.74790775,510000
4906,5,18,203.0,,,1400700
4907,2,4,55.0,38.5305762,68.7763022,288000
4908,4,1,84.0,38.5615057,68.739065,550000
4909,6,7,204.0,,,1591200
4910,2,1,66.0,38.5305762,68.7763022,400000
4911,2,9,46.0,38.52225355,68.74991793788521,420000
4912,2,6,50.0,,,195000
4913,2,16,50.0,,,320000
4914,1,4,60.0,38.5871679,68.7869964,340500
4915,2,11,91.0,,,560000
4916,6,16,216.0,,,1490400
4917,2,10,41.0,38.5615057,68.739065,400000
4918,1,11,74.0,,,460000
4919,5,12,174.0,,,1130650
4920,2,1,34.0,38.5427547,68.8685532,273000
4921,2,5,70.0,38.5853222,68.71890381645422,508500
4922,5,10,127.0,,,869060
4923,3,4,50.0,,,792262
4924,2,16,82.0,,,565800
4925,1,7,42.0,38.5615057,68.739065,330000
4926,2,1,45.0,38.5615057,68.739065,365000
4927,2,16,103.0,,,613570
4928,6,9,158.0,,,1090200
4929,1,14,68.0,38.562376099999994,68.79558875624159,435570
4930,3,6,96.0,,,673440
4931,4,17,153.0,,,1055700
4932,1,15,46.0,,,287780
4933,3,15,147.0,,,1014300
4934,1,13,59.0,,,379960
4935,6,9,360.0,38.5615057,68.739065,4068000
4936,2,9,58.0,38.5305762,68.7763022,380000
4937,3,2,52.0,38.5615057,68.739065,440000
4938,1,5,85.0,38.5706843,68.7897228,630000
4939,5,3,76.0,,,650000
4940,1,4,26.0,38.5507163,68.8305472,240000
4941,2,1,44.0,38.5305762,68.7763022,210000
4942,2,2,48.0,38.5305762,68.7763022,260000
4943,5,3,81.0,38.5615057,68.739065,736000
4944,2,6,50.0,,,400000
4945,4,4,90.0,38.5507163,68.8305472,650000
4946,2,2,107.0,38.5305762,68.7763022,295000
4947,2,14,70.0,38.5615057,68.739065,290000
4948,3,8,70.0,38.585271649999996,68.7282739598053,624000
4949,3,12,85.0,38.5305762,68.7763022,480000
4950,2,12,40.0,38.5853222,68.71890381645422,160000
4951,3,7,52.0,38.5853222,68.71890381645422,190000
4952,2,5,77.0,38.5215622,68.74921245,685000
4953,4,6,145.0,38.5736713,68.7948765,1653000
4954,3,3,58.0,38.509434,68.73463477325393,535000
4955,2,11,60.0,,,798000
4956,3,4,64.0,,,400000
4957,2,4,66.0,38.5112209,68.73803768568288,450000
4958,4,6,50.0,,,860000
4959,3,1,70.0,,,605000
4960,2,10,51.0,38.5823233,68.74831405,328000
4961,1,16,51.0,38.5507163,68.8305472,300000
4962,2,3,53.0,38.5507163,68.8305472,210000
4963,3,2,120.0,38.5739136,68.7854047,1349000
4964,1,14,59.0,38.5853222,68.71890381645422,130000
4965,2,2,56.0,38.5615057,68.739065,485000
4966,3,3,54.0,38.5305762,68.7763022,615000
4967,4,4,63.0,38.5823233,68.74831405,530000
4968,2,11,50.0,,,350000
4969,1,10,53.0,38.5615057,68.739065,215000
4970,1,11,48.0,38.5305762,68.7763022,200000
4971,5,2,78.0,38.5305762,68.7763022,881400
4972,2,2,53.0,38.57144665,68.75630004640139,480000
4973,3,5,108.0,38.558446950000004,68.74822573217185,900000
4974,1,11,55.0,,,270000
4975,2,1,60.0,38.55014405,68.76102166353772,383000
4976,4,9,76.0,38.5305762,68.7763022,600000
4977,5,11,143.0,,,953810
4978,6,7,184.0,,,1435200
4979,2,15,50.0,38.5507163,68.8305472,460000
4980,3,17,119.0,,,670560
4981,2,8,80.0,,,579600
4982,1,8,49.0,38.5615057,68.739065,341500
4983,6,18,221.0,,,1524900
4984,1,16,69.0,,,421340
4985,1,8,53.0,38.5615057,68.739065,225663
4986,6,18,212.0,,,1462800
4987,3,7,124.0,,,912640
4988,3,4,106.0,,,835015
4989,5,5,100.0,38.5849938,68.7245146,600000
4990,1,3,63.0,,,503120
4991,1,5,41.0,38.5615057,68.739065,300000
4992,4,17,134.0,,,755090
4993,1,13,45.0,,,294980
4994,2,2,40.0,38.5615057,68.739065,390000
4995,6,4,167.0,38.52225355,68.74991793788521,2000000
4996,5,15,112.0,,,669760
4997,2,5,98.0,38.5776615,68.7225776,855000
4998,1,8,58.0,38.5305762,68.7763022,300000
4999,1,4,36.0,38.5305762,68.7763022,155000
5000,2,8,68.0,38.5858337,68.793715,349000
5001,1,2,34.0,38.5575994,68.76368975457416,250000
5002,1,1,26.0,,,170000
5003,4,3,120.0,,,966000
5004,2,9,55.0,38.5615057,68.739065,454000
5005,3,9,80.0,38.55014405,68.76102166353772,799999
5006,2,7,86.0,38.5635832,68.7537962,650000
5007,1,3,52.0,38.5853222,68.71890381645422,345000
5008,3,4,62.0,,,520000
5009,2,9,50.0,,,390000
5010,2,13,50.0,,,763600
5011,4,12,144.0,,,935710
5012,3,2,87.0,,,545000
5013,2,1,50.0,38.5615057,68.739065,400000
5014,2,10,55.0,38.5507163,68.8305472,310000
5015,2,2,78.0,38.5603058,68.7246021,440000
5016,3,11,98.0,38.5507163,68.8305472,590000
5017,2,4,38.0,38.5858337,68.793715,280000
5018,2,1,41.0,,,400000
5019,2,1,64.0,38.5615057,68.739065,310000
5020,2,15,96.0,38.5615057,68.739065,980000
5021,1,17,53.0,38.5305762,68.7763022,228562
5022,3,9,76.0,38.52874565,68.7448214,567000
5023,2,2,78.0,38.5507163,68.8305472,720000
5024,2,2,65.0,,,509512
5025,2,8,65.0,38.5507163,68.8305472,327476
5026,1,12,50.0,,,263000
5027,3,3,103.0,38.5507163,68.8305472,464324
5028,4,5,122.0,,,940010
5029,4,1,74.0,38.5615057,68.739065,621500
5030,2,3,50.0,,,400000
5031,3,11,128.0,,,790000
5032,3,3,75.0,38.5305762,68.7763022,410000
5033,6,7,177.0,38.5688829,68.7908893,1359360
5034,1,10,51.0,,,357180
5035,3,4,90.0,38.5615057,68.739065,640000
5036,3,1,62.0,38.5635832,68.7537962,637000
5037,4,5,67.0,38.525688,68.7492703353783,600000
5038,1,6,46.0,38.533662,68.6677214,210000
5039,2,2,65.0,38.5425835,68.81521423589763,485000
5040,3,0,78.0,,,350000
5041,2,4,50.0,38.5499408,68.80967076108868,400000
5042,3,19,135.0,38.58096865,68.79602632635067,800000
5043,3,3,75.0,38.5305762,68.7763022,600000
5044,1,4,42.0,38.5858337,68.793715,320000
5045,2,5,60.0,38.5615057,68.739065,340000
5046,3,4,65.0,,,524000
5047,2,2,68.0,38.5853222,68.71890381645422,455000
5048,3,4,50.0,,,450000
5049,5,1,100.0,,,760000
5050,3,8,83.0,,,800000
5051,1,3,51.0,38.5871679,68.7869964,405000
5052,2,10,62.0,38.52225355,68.74991793788521,587600
5053,3,10,50.0,,,627550
5054,5,4,100.0,38.5615057,68.739065,650000
5055,2,6,52.0,38.5615057,68.739065,395000
5056,2,8,74.0,38.5905467,68.7329119,435000
5057,3,9,100.0,38.5208346,68.74790775,599000
5058,2,9,76.0,38.5507163,68.8305472,640000
5059,4,2,100.0,,,950000
5060,2,2,54.0,38.5849938,68.7245146,410000
5061,3,3,85.0,38.52399065,68.74912565571961,580000
5062,3,1,53.0,,,590000
5063,2,11,77.0,38.5686785,68.79479377896965,437000
5064,2,4,46.0,38.5615057,68.739065,466000
5065,3,1,65.0,38.5615057,68.739065,400000
5066,3,2,75.0,38.5853222,68.71890381645422,590600
5067,1,1,43.0,38.5305762,68.7763022,260000
5068,1,5,51.0,38.5100357,68.7339248,361600
5069,4,3,72.0,38.5615057,68.739065,680000
5070,4,7,120.0,38.5208346,68.74790775,852000
5071,1,6,62.0,38.5507163,68.8305472,400000
5072,2,15,55.0,38.52874565,68.7448214,500000
5073,2,15,78.0,,,489060
5074,1,9,62.0,38.5507163,68.8305472,475000
5075,2,4,44.0,38.5615057,68.739065,340000
5076,3,3,63.0,38.585271649999996,68.7282739598053,600000
5077,3,2,70.0,38.5615057,68.739065,660000
5078,6,18,150.0,,,872100
5079,2,2,77.0,38.5615057,68.739065,470000
5080,3,9,141.0,,,989110
5081,1,1,50.0,,,260000
5082,3,2,90.0,38.5832623,68.7107404123386,700000
5083,3,5,122.0,,,940010
5084,6,17,199.0,,,1309850
5085,2,7,64.0,,,473980
5086,4,3,100.0,,,805000
5087,6,15,156.0,,,1076400
5088,6,4,155.0,,,1302000
5089,4,18,151.0,,,1041900
5090,2,13,81.0,,,544320
5091,2,8,64.0,38.52874565,68.7448214,470000
5092,3,15,84.0,,,470000
5093,2,17,81.0,,,558900
5094,3,16,145.0,,,1000500
5095,4,13,130.0,,,822250
5096,5,14,198.0,,,1366200
5097,2,4,106.0,,,836230
5098,4,15,132.0,,,789360
5099,2,5,60.0,38.5923236,68.7570376,452000
5100,4,6,75.0,38.5615057,68.739065,650000
5101,4,14,146.0,,,898340
5102,1,9,43.0,,,307580
5103,1,8,43.0,,,310360
5104,4,4,117.0,38.5507163,68.8305472,1140000
5105,6,8,190.0,,,1365720
5106,2,5,57.0,38.5112209,68.73803768568288,400000
5107,1,6,73.0,38.5507163,68.8305472,420000
5108,3,4,50.0,38.5305762,68.7763022,340000
5109,2,6,40.0,38.5670588,68.7580972,370000
5110,3,14,50.0,,,471000
5111,6,7,159.0,,,1170240
5112,3,9,120.0,38.5706843,68.7897228,1450000
5113,2,4,50.0,,,280000
5114,4,1,90.0,38.5425835,68.81521423589763,795000
5115,3,8,92.0,38.5427547,68.8685532,750000
5116,3,5,110.0,38.5615057,68.739065,970000
5117,3,2,60.0,38.54557415,68.82363701984585,570000
5118,4,13,115.0,,,727380
5119,4,2,150.0,38.5208346,68.74790775,1650000
5120,6,10,197.0,38.5635832,68.7537962,1499000
5121,3,12,99.0,,,643250
5122,2,4,61.0,,,481230
5123,1,3,28.0,38.5887216,68.73026537888512,225000
5124,2,6,78.0,,,590230
5125,1,13,54.0,38.4881522,68.7153354,342000
5126,2,9,44.0,,,365000
5127,4,19,144.0,38.5507163,68.8305472,660000
5128,3,2,131.0,,,1247380
5129,3,8,110.0,38.5536898,68.7652048,999000
5130,6,14,219.0,,,1511100
5131,1,2,34.0,38.5305762,68.7763022,165000
5132,2,4,50.0,38.52225355,68.74991793788521,433200
5133,6,5,187.0,,,1440840
5134,6,14,210.0,,,1449000
5135,5,13,160.0,,,1012000
5136,3,4,44.0,38.558446950000004,68.74822573217185,421800
5137,3,4,54.0,,,478800
5138,3,15,117.0,,,699660
5139,4,4,140.0,,,1106000
5140,4,2,87.0,38.5853222,68.71890381645422,630000
5141,4,1,105.0,38.5871679,68.7869964,1250000
5142,2,10,63.0,38.54670385,68.74736905,558000
5143,2,7,55.0,38.5615057,68.739065,345000
5144,3,11,82.0,38.5077678,68.7681578,220000
5145,2,9,75.0,38.5615057,68.739065,300000
5146,4,10,121.0,38.5858337,68.793715,1420000
5147,3,1,90.0,38.5305762,68.7763022,600000
5148,1,8,68.0,38.5208346,68.74790775,389000
5149,4,4,68.0,38.5902908,68.73696025314088,600000
5150,1,13,44.0,38.5853222,68.71890381645422,150000
5151,3,11,119.0,,,634800
5152,2,2,41.0,,,385000
5153,2,3,60.0,38.5305762,68.7763022,350000
5154,1,6,40.0,38.5112209,68.73803768568288,280000
5155,4,1,80.0,38.5823233,68.74831405,590000
5156,2,7,81.0,38.5305762,68.7763022,628800
5157,2,4,38.0,38.562076,68.7984058,365000
5158,2,3,55.0,38.52225355,68.74991793788521,420000
5159,3,4,75.0,38.54670385,68.74736905,537000
5160,4,13,50.0,,,1500000
5161,3,11,82.0,38.5077678,68.7681578,220000
5162,2,5,51.0,38.5834656,68.7891768,450000
5163,4,4,85.0,38.5215622,68.74921245,590000
5164,2,3,40.0,38.5834656,68.7891768,390000
5165,2,2,68.0,,,432065
5166,2,3,36.0,,,390000
5167,2,1,50.0,,,380000
5168,1,14,53.0,38.5707484,68.7886955,300000
5169,2,10,77.0,38.5615057,68.739065,470000
5170,2,9,84.0,38.5871679,68.7869964,550000
5171,2,14,78.0,38.52225355,68.74991793788521,370000
5172,4,6,86.0,38.5305762,68.7763022,550000
5173,2,7,54.0,38.5305762,68.7763022,330000
5174,1,4,42.0,38.5077678,68.7681578,240000
5175,2,13,46.0,38.5621345,68.75583104243432,300000
5176,2,1,51.0,,,315000
5177,3,5,64.0,,,550000
5178,2,14,81.0,,,530874
5179,3,5,92.0,,,708860
5180,1,12,66.0,38.5871679,68.7869964,524000
5181,2,14,69.0,38.5507163,68.8305472,452226
5182,2,4,91.0,38.5871679,68.7869964,600000
5183,2,3,42.0,38.5797223,68.8002844,400000
5184,5,11,142.0,,,971710
5185,2,13,59.0,38.5615057,68.739065,152300
5186,3,2,130.0,38.5220816,68.75049985000001,1300070
5187,6,14,166.0,,,1021400
5188,2,1,44.0,,,470000
5189,2,3,41.0,38.5305762,68.7763022,280000
5190,5,11,158.0,,,1053860
5191,6,7,197.0,,,1512960
5192,2,3,35.0,,,270000
5193,3,10,106.0,38.5686785,68.79479377896965,677000
5194,3,1,57.0,38.5305762,68.7763022,330000
5195,2,3,55.0,,,480000
5196,2,3,50.0,,,495000
5197,1,11,67.0,,,420000
5198,2,2,48.0,38.5305762,68.7763022,200000
5199,1,5,30.0,38.5849938,68.7245146,250000
5200,3,12,110.0,38.5615057,68.739065,375000
5201,3,7,67.0,,,590000
5202,5,15,193.0,,,1331700
5203,3,5,130.0,38.5507163,68.8305472,1520000
5204,2,7,50.0,,,380000
5205,2,5,57.0,,,430000
5206,2,6,45.0,38.5858337,68.793715,310000
5207,2,2,47.0,38.5305762,68.7763022,220000
5208,2,2,52.0,38.5507163,68.8305472,445000
5209,2,2,40.0,38.50599805,68.75511569013814,230000
5210,1,4,40.0,38.5305762,68.7763022,310000
5211,3,12,80.0,38.5615057,68.739065,598000
5212,2,11,103.0,,,640000
5213,3,11,95.0,38.5849938,68.7245146,427500
5214,4,4,67.0,,,595000
5215,2,12,67.0,38.5871679,68.7869964,395000
5216,3,17,134.0,,,755090
5217,2,9,44.0,,,330000
5218,3,4,58.0,38.52225355,68.74991793788521,600000
5219,2,4,60.0,38.5615057,68.739065,360000
5220,3,4,65.0,38.52580575,68.73710437940755,450000
5221,3,2,50.0,38.5305762,68.7763022,312000
5222,3,9,77.0,38.5615057,68.739065,543000
5223,2,19,80.0,,,175000
5224,2,3,57.0,,,432000
5225,3,14,180.0,38.5615057,68.739065,1356000
5226,1,14,50.0,,,1300000
5227,2,2,48.0,38.5507163,68.8305472,510000
5228,2,13,60.0,38.5305762,68.7763022,300000
5229,2,4,50.0,38.5507163,68.8305472,340000
5230,3,15,103.0,38.5507163,68.8305472,912000
5231,3,11,102.0,38.5507163,68.8305472,348840
5232,1,1,48.0,38.5853222,68.71890381645422,390000
5233,2,14,55.0,38.5507163,68.8305472,500000
5234,1,12,41.0,,,320000
5235,2,10,80.0,,,908000
5236,2,3,48.0,38.5305762,68.7763022,378000
5237,1,11,44.0,38.5670588,68.7580972,420000
5238,2,15,86.0,38.5234594,68.74951586109968,364000
5239,4,4,80.0,38.5615057,68.739065,573000
5240,1,7,41.0,38.5853222,68.71890381645422,182000
5241,3,1,57.0,38.5901913,68.75206367982065,370000
5242,4,5,68.0,38.5305762,68.7763022,620000
5243,2,13,120.0,38.5737759,68.8016005,1200000
5244,2,6,47.0,38.5615057,68.739065,350000
5245,1,15,52.0,38.5635832,68.7537962,340000
5246,3,9,111.0,38.562388150000004,68.80941509418605,778670
5247,2,4,67.0,38.5112209,68.73803768568288,450000
5248,1,8,65.0,38.562376099999994,68.79558875624159,474660
5249,3,3,70.0,38.5615057,68.739065,508600
5250,2,10,44.0,38.5823233,68.74831405,305000
5251,3,5,68.0,,,511000
5252,1,6,64.0,,,486500
5253,4,12,114.0,,,740770
5254,3,15,132.0,,,789360
5255,5,17,183.0,38.56575325,68.79117718023159,1084820
5256,3,2,110.0,,,1152000
5257,4,2,135.0,,,1253860
5258,1,6,48.0,38.5305762,68.7763022,220000
5259,3,2,50.0,38.5507163,68.8305472,200000
5260,2,10,103.0,38.5834656,68.7891768,750000
5261,2,5,38.0,38.58288255,68.7482971,364000
5262,2,2,48.0,38.5305762,68.7763022,220000
5263,3,4,60.0,,,450000
5264,5,3,85.0,38.5832623,68.7107404123386,568000
5265,1,1,48.0,38.5507163,68.8305472,246000
5266,3,1,70.0,38.5849938,68.7245146,545000
5267,2,7,47.0,38.5615057,68.739065,430540
5268,3,1,71.0,38.5615057,68.739065,560000
5269,2,17,95.0,38.58227975,68.76266008256485,485000
5270,2,9,50.0,38.5853222,68.71890381645422,360000
5271,2,2,50.0,,,220000
5272,4,3,69.0,38.5615057,68.739065,705000
5273,2,3,51.0,38.5507163,68.8305472,370000
5274,1,12,112.0,,,508000
5275,1,7,40.0,38.5635832,68.7537962,296000
5276,2,2,52.0,38.5305762,68.7763022,233000
5277,1,7,40.0,38.5635832,68.7537962,290000
5278,2,4,45.0,38.55966,68.7514043,342000
5279,5,16,188.0,38.572482449999995,68.72973673859121,1130890
5280,2,8,65.0,,,450000
5281,3,8,107.0,38.5507163,68.8305472,460000
5282,2,2,52.0,38.5305762,68.7763022,235000
